"treeID","Height_m","Point_Count","Crown_Area_m2","Crown_Diameter_m","X","Y"
1032,17.006,20741,41.7190267183469,7.2882312384873,476754.900063899,5429117.88426351
1033,27.62325,7542,32.6725788447075,6.44980770361094,476846.739673913,5429117.8767529
1034,27.88725,3458,23.1422356875846,5.42822343230399,476863.055925455,5429116.32912106
1035,19.344,973,20.4357398755383,5.10094031875071,476879.594366285,5429115.05362814
1036,24.0485,1658,29.6793993131723,6.14727458875205,476883.667431407,5429116.96867251
1039,30.631,3102,17.3661894373072,4.70226744591815,476870.208935377,5429116.2628271
1040,21.76225,444,18.9551821237401,4.91268637891764,476902.554192748,5429115.96384689
1041,17.21425,24891,46.5109350322455,7.69542472808765,476744.452282001,5429116.30867902
1043,15.43125,26847,41.9301414056099,7.30664862669335,476760.946614446,5429114.67756725
1044,29.57025,41236,53.5092400942231,8.25409477148725,476799.601158777,5429114.57989693
1045,32.7835,75051,74.190946186427,9.71919989226877,476809.521048288,5429115.46888949
1046,28.15675,3270,14.1459594367479,4.24395981991901,476847.591316207,5429115.19909096
1047,32.04625,5693,27.4381491886452,5.91061220021463,476876.698370781,5429115.69185327
1049,29.7735,39107,49.3612715939526,7.92771864862981,476780.921715314,5429116.22603958
1050,30.81225,43988,51.4354108764092,8.09256443456246,476788.073681335,5429115.21810825
1051,28.749,8194,46.1833419370232,7.66827602934609,476852.70154936,5429115.38572126
1052,30.3855,1539,8.48295212595258,3.28646163873216,476868.74571367,5429113.85630545
1054,27.003,24849,64.9567309998092,9.09425525294301,476821.669326929,5429113.80102695
1055,30.122,3022,15.2039113441424,4.39979785422122,476866.181965469,5429114.29380786
1056,30.55475,3741,20.4386205940973,5.1012998324195,476872.908512951,5429115.19988586
1057,26.45675,7604,38.6038320013322,7.01084342161547,476703.352793772,5429112.78128121
1058,16.48775,16347,29.0372080005473,6.08040471473709,476751.564986792,5429114.69417054
1061,16.83075,13514,24.8480167809466,5.62472022181941,476755.35819517,5429112.16093538
1062,14.407,31334,66.7705072819372,9.22034979235547,476771.079929439,5429112.7462776
1063,29.185,33841,40.5718677506084,7.1873295752901,476783.60662744,5429111.25519809
1064,23.26725,9143,48.347650908021,7.8458996317276,476713.724054752,5429112.5627918
1065,17.12475,14397,27.3574990622292,5.90191914982621,476745.28485549,5429112.38371994
1066,30.5205,37880,54.7451597494364,8.34887431189536,476792.228204149,5429111.8313988
1067,24.9585,6741,42.0435528112575,7.31652335747343,476843.133139192,5429112.68691734
1068,27.43725,6542,25.4352651875233,5.69079831548969,476849.285302927,5429111.17581121
1069,29.9295,6800,37.142980688368,6.87691150312148,476856.542183209,5429113.27912088
1071,27.9435,12789,50.3898992827162,8.00989465735825,476829.434200979,5429112.2554492
1072,29.7085,3346,19.0520219674218,4.92521956628173,476863.403779578,5429111.31443932
1073,9.57,358,37.3290319352818,6.89411340396157,476915.567723224,5429110.8889274
1075,29.7435,3240,13.2095328129944,4.10108516675541,476874.448602928,5429111.63989836
1078,25.3675,15289,65.5723317498341,9.13724716883493,476720.467774962,5429110.72149724
1079,15.3245,10699,22.6770137187559,5.37338539686312,476749.41703319,5429111.75666995
1080,30.6955,4450,20.4743760621932,5.1057600076936,476860.40362265,5429111.10608871
1081,24.08675,2193,27.7051073753391,5.93929611161252,476889.320805676,5429112.47215544
1082,31.855,1026,22.4249879068229,5.34344284082601,476893.715894252,5429111.69092726
1083,16.1115,531,24.6209214987466,5.5989580173479,476904.416375229,5429112.01591792
1086,29.64975,34452,59.0211969070369,8.66880164034453,476725.217706493,5429110.65589308
1087,31.18025,35838,73.7088473123731,9.6875703452909,476813.383856346,5429109.86346321
1088,30.50425,5887,21.7880989371333,5.26701710376569,476866.33594142,5429109.44910891
1089,29.236,2362,21.0998473449145,5.18316120021559,476870.240792899,5429109.38759308
1090,21.29775,52667,69.0470224696837,9.37621455890482,476738.172763879,5429109.63240047
1091,27.1625,2982,28.7533536878182,6.05061211441344,476874.208480809,5429107.97061068
1093,25.74475,9449,34.8028684705496,6.65675509590974,476708.034452091,5429109.76313404
1094,30.91175,10848,39.9387944063637,7.13103445561931,476834.033666417,5429109.92444282
1095,11.2875,601,17.4007630620908,4.7069458929566,476903.338743022,5429108.40334273
1097,15.376,5116,7.70225456281332,3.13158348012483,476750.469657555,5429108.95292179
1098,15.2565,29946,48.3715452507022,7.84783818979089,476759.532823848,5429108.49097883
1099,25.52075,1744,13.0266159685561,4.07259163006116,476890.837941758,5429108.22820897
1100,14.9245,38397,61.8957825961988,8.87739590498311,476767.030251641,5429107.85569375
1101,29.7225,6818,31.0614414694719,6.288772185046,476839.044688954,5429108.48358946
1102,30.59725,1184,51.2512681235094,8.07806544246064,476884.053929643,5429109.8385968
1104,34.596,335,27.9097434387077,5.96119023598269,476926.825055831,5429107.17181241
1106,21.2205,1420,17.1437955631118,4.67206147838501,476700.868273495,5429108.92558582
1107,15.3735,17113,29.0795971248299,6.08484124725538,476744.90926143,5429107.03647055
1108,29.14425,5153,32.4367730328522,6.42649065423942,476855.515932445,5429107.96250542
1113,15.25125,25079,39.9765231867786,7.13440187979544,476753.183105847,5429106.1209444
1115,14.99775,16348,24.2738811862073,5.55935836499879,476748.469889807,5429105.18296839
1116,28.61125,7815,48.7780065649713,7.88074151789493,476848.582305565,5429106.25850422
1117,19.1125,1353,10.3629885938717,3.63243263934197,476701.264547628,5429105.55906021
1118,24.52075,4208,20.5953460930905,5.12082113368839,476705.347268011,5429106.25597354
1119,23.91025,5905,18.5731642814353,4.86292990222829,476710.713959722,5429106.53975006
1120,32.07,51459,65.4834469379857,9.1310521938608,476805.894763382,5429105.90010939
1121,28.75175,1474,19.2634108435595,4.95246771342329,476918.001375899,5429106.25743288
1123,30.381,5867,25.1927964696551,5.66360880602018,476843.674864262,5429105.64138133
1124,18.40075,882,31.8780948111089,6.37090660144383,476880.103647354,5429106.66075314
1125,13.83525,1203,27.1120878763613,5.87538785311387,476905.299844767,5429105.47443943
1126,20.85,5249,29.9281835007714,6.17298523692327,476715.051670299,5429105.27501592
1127,29.5595,24660,54.8825571887137,8.35934459924098,476825.669291688,5429105.71712271
1128,30.207,6087,33.9752811577637,6.57713246890772,476856.377440657,5429103.86166764
1129,18.77475,381,25.6322314048884,5.71279009280986,476893.140564072,5429104.73841511
1130,27.8245,16469,24.7943361243233,5.61864122710678,476793.319200254,5429105.82874888
1131,30.13575,15447,38.5131549050566,7.00260464524658,476830.819175858,5429104.07926187
1132,18.83025,2152,17.5332745315973,4.72483422802616,476885.617858463,5429105.33155523
1133,29.85525,88852,61.8129746278282,8.87145555553666,476777.169195556,5429104.35301487
1134,30.3885,34508,46.3347195622046,7.68083310851191,476798.521089461,5429103.67378969
1135,30.9285,12477,25.33918115712,5.68003939074839,476839.926481122,5429103.66173694
1138,28.02125,36302,49.9065451247152,7.9713855002689,476789.193642885,5429103.56894457
1139,21.7715,4811,27.2548178131692,5.89083286338013,476886.039859279,5429101.74206716
1141,19.4905,6258,33.3946444689645,6.52068876118597,476704.561722676,5429101.66315824
1142,21.61125,4582,23.1151384381519,5.4250445474192,476710.727008333,5429102.33316154
1143,25.78025,9794,34.1622192478972,6.59520192885217,476719.138813693,5429102.86627451
1144,24.986,15557,44.8967132207472,7.5607057012748,476728.380901446,5429103.92675797
1145,29.83075,16918,46.7566781577189,7.71572754903013,476834.254003229,5429101.57216621
1146,24.88975,6060,52.1308612813009,8.14708991508351,476863.17569363,5429103.27650317
1148,11.06025,4263,43.8159691868932,7.46915153545902,476694.833945792,5429101.5386045
1149,20.137,45356,51.7335925605148,8.11598766874767,476741.794007919,5429102.45548888
1150,13.2225,25766,45.3233499063645,7.59654404322465,476759.941711937,5429102.09725476
1151,31.865,36261,56.4411561565939,8.47721133210373,476820.815405456,5429102.95836542
1152,30.758,4554,32.2190492796944,6.40488623136102,476869.479443748,5429102.66410143
1153,30.09075,2579,44.1235040621832,7.49531788680468,476878.275605643,5429102.56443105
1155,39.992,440,12.7773378433194,4.03343672549296,476907.201079281,5429101.21932281
1157,10.01325,207,13.8629456577473,4.20129154165222,476967.836803081,5429102.96959426
1160,24.36475,6328,29.4967302195728,6.12832794128584,476723.821164764,5429102.33534093
1161,23.941,38144,49.9502959072124,7.97487880912844,476732.250122656,5429101.44486063
1162,13.26725,23356,37.8585408749641,6.94283741333303,476764.908674853,5429101.82009013
1165,27.5005,55228,59.7969428439392,8.72558492498765,476784.509462232,5429100.61071661
1166,27.925,24766,46.6486709695018,7.70681079226089,476793.968026065,5429099.17040248
1167,21.0325,31967,47.5485276862746,7.78078824696441,476736.821984409,5429099.9540629
1168,30.3595,1580,18.0569168435177,4.79487023611288,476894.743410915,5429100.58053876
1170,23.448,42416,61.6706151884864,8.86123388733905,476772.893455959,5429099.89665768
1171,28.37475,9616,22.9933894054266,5.41073864259619,476842.811259886,5429100.13011837
1174,26.96425,8219,25.5083178443601,5.69896473046754,476721.622176054,5429097.53598221
1175,17.095,41133,50.5084872510561,8.01931439169187,476753.609307605,5429099.96192729
1176,30.87875,20645,59.9669894697145,8.73798274040167,476852.302429727,5429098.68069024
1177,26.62025,3403,30.5840289707994,6.2402560142151,476871.154387883,5429099.59681871
1178,26.9765,338,34.693283249042,6.64626663393655,476918.414750721,5429097.84221297
1179,19.731,7817,46.3972115623183,7.68601096321018,476699.086681715,5429097.81843619
1180,26.20475,10581,41.6908187191002,7.28576688108694,476717.362781956,5429096.50706357
1181,27.75,2420,23.3456582808867,5.45202855101648,476865.191356546,5429098.42945334
1182,35.43375,2416,18.5823846874991,4.86413682163702,476905.944259809,5429097.7402825
1185,15.90675,33949,41.3668424666394,7.25740309403819,476746.833268474,5429098.64215015
1186,28.462,12706,37.8927587186918,6.94597429161284,476846.818922223,5429098.30076108
1187,29.69675,7454,42.5863556902186,7.3636018449495,476882.985352523,5429097.96247092
1188,30.68325,2205,18.5926890628471,4.86548527464443,476894.726310948,5429097.21829936
1189,37.597,993,27.0480210644309,5.86844187379096,476924.562376175,5429098.17381501
1190,26.226,15421,27.6912471884643,5.93781028354638,476726.51903625,5429097.35138103
1191,13.82975,19204,39.6471412523533,7.10494954789948,476765.633835775,5429096.81862332
1192,30.189,11448,41.4774831568357,7.26710202015699,476823.469043249,5429097.47171332
1193,30.77575,6050,36.9753458145424,6.86137540667563,476875.40662639,5429097.99051105
1194,36.42475,1198,19.4832680623513,4.98064929077136,476902.519011273,5429097.55146657
1196,24.22325,10330,56.9584768739296,8.5159723557425,476708.813963051,5429096.35410884
1198,32.23075,1271,20.8947361259488,5.15790697011535,476898.530003145,5429096.6954885
1202,12.8305,1521,46.3832362177782,7.68485332099887,476692.169654381,5429095.3660687
1203,23.0745,27074,45.3009523445799,7.59466680897076,476781.662840919,5429096.25991143
1204,29.923,14294,43.0486138138222,7.40345847923731,476809.23175101,5429097.10228492
1205,31.4695,44757,51.8354385924758,8.12397256486206,476816.865852299,5429096.31137076
1206,17.3565,26436,33.2429489381611,6.50586175473154,476754.061672245,5429094.87289227
1207,31.5095,88410,73.2189257522987,9.65532141830889,476802.099557196,5429094.93124736
1208,30.63775,10110,25.8574936868681,5.73783787587801,476863.643123486,5429094.30849043
1211,29.3455,12963,47.7358077836689,7.79609634176257,476829.124260524,5429095.59102034
1213,27.87475,28001,42.9421345903538,7.39429671407485,476727.897925643,5429093.77976529
1214,25.5945,39989,63.6158082809998,8.9998979312912,476770.706166715,5429093.47832167
1215,30.7445,11415,40.113531592302,7.14661701102712,476859.518766358,5429095.24982157
1216,30.579,6143,39.4299840640742,7.08546504886282,476868.288744504,5429093.24232233
1218,16.4975,31779,39.1869987519021,7.06359939764489,476741.266916745,5429094.43629223
1219,17.58125,24636,27.122628187295,5.87652982339175,476747.497020234,5429093.63894164
1220,15.09275,23709,40.4875589993317,7.17985802002707,476759.819483051,5429094.87021473
1221,26.63575,5709,23.6054016865673,5.48227424493664,476844.418065503,5429094.02143586
1225,17.366,3525,38.1152564693766,6.96633704284634,476703.980388346,5429093.92269407
1226,31.2595,35681,47.8237357505204,7.80327312956091,476810.305694026,5429091.90060881
1227,30.399,16209,20.0132602814119,5.0479376392118,476825.4703093,5429092.42088958
1230,25.37975,9006,35.6684117517434,6.73902309984289,476835.781940562,5429091.75698903
1231,18.31225,800,34.9927784085739,6.67489245231345,476899.887844941,5429093.26506325
1234,27.96875,25130,40.4869934385933,7.17980787301792,476779.571185367,5429092.4205119
1235,29.6455,7571,15.3741029682351,4.42435485285563,476840.540159333,5429092.54099837
1236,35.75625,1383,28.2480190929491,5.99720726418361,476906.325280041,5429093.03416179
1237,10.3575,285,24.3357592828979,5.56643971225248,476924.432775963,5429092.03077225
1238,27.67225,653,28.358028000046,6.00887365987717,476932.364814331,5429092.72644086
1240,20.49325,5193,31.9093673465759,6.37403077754896,476697.944965774,5429091.91087698
1241,19.509,22591,55.6902584999334,8.4206317683793,476732.851634622,5429091.68254094
1242,28.0225,35350,47.4119404997618,7.76960472205166,476787.631599207,5429092.45459394
1243,30.0095,11494,37.5426717154915,6.91381329247283,476851.153526872,5429092.61317043
1244,28.85875,5404,55.9275659662671,8.43855370481434,476886.572041904,5429092.27406588
1245,34.432,3079,34.1987912519835,6.59873119653834,476892.598831642,5429092.0542339
1247,13.6295,18667,36.2661922195839,6.7952593821679,476761.04235877,5429090.36122046
1248,16.63,2381,24.4462679377757,5.57906399493386,476702.189892929,5429089.35600483
1249,29.7455,12732,27.098340562341,5.87389809246581,476841.965608804,5429089.7286119
1250,30.141,8017,19.7608417209121,5.01600290234344,476849.456506825,5429089.85403008
1251,30.1575,10012,40.9733348739828,7.22280210453196,476870.927169385,5429089.74351295
1254,19.3005,447,6.65649774897611,2.91123962659156,476692.387346763,5429089.68980559
1255,18.9245,23682,26.4362852190388,5.80170007470034,476751.211416038,5429090.44254612
1256,29.67725,2731,16.3941954068141,4.56877860002772,476819.810386934,5429090.35594957
1257,31.82175,19610,30.32462890842,6.21373613099393,476830.619441334,5429090.48603535
1258,18.4545,30263,47.6819215324358,7.79169481332889,476737.201722973,5429088.99649395
1259,18.7065,15420,21.1808691251936,5.19310313416328,476746.631729958,5429088.84984829
1260,27.9545,4482,26.7095197193339,5.8316049872689,476822.377203174,5429089.48972907
1262,21.796,2557,26.3955691566589,5.79723058503367,476695.358373371,5429088.94966644
1263,20.76775,11786,68.718218629132,9.353863020291,476714.908146725,5429089.76835317
1264,18.4945,16344,19.7923264996352,5.01999728900776,476742.601630817,5429089.15673927
1265,31.163,17655,31.5198788437992,6.33501035430775,476817.091913144,5429088.75320423
1266,30.256,14401,37.0792046235874,6.87100499301801,476861.094646442,5429088.06469967
1267,34.689,4742,39.6153138475493,7.10209716687925,476890.142428683,5429087.77356978
1268,30.11575,767,18.6428010010277,4.87203771117761,476902.363987685,5429089.58048666
1270,19.52075,30886,37.1375623764179,6.87640989272193,476755.647035417,5429087.91692661
1271,27.8215,33796,45.4629424690502,7.60823344618278,476784.53569482,5429087.11942083
1272,35.78125,433,9.87282390682958,3.54548583643795,476923.904788006,5429088.5693717
1275,32.54525,23759,37.323544566636,6.89360666791529,476776.125226285,5429088.87213759
1276,33.59625,293,28.9917168434476,6.07563991319779,476949.250247977,5429088.35389907
1277,16.40475,5541,28.4240105312783,6.0158602234753,476706.916332758,5429089.29007468
1278,29.174,40758,60.4016726849513,8.76959510072328,476793.093867496,5429087.97724776
1279,30.08925,24906,35.8701301561232,6.75805210024111,476830.552279853,5429085.93008722
1280,29.016,13479,26.4982006259961,5.80849007069344,476846.288311262,5429086.64154482
1281,30.38725,642,20.5028952487046,5.10931473019752,476902.72870155,5429085.74170179
1282,25.544,3712,25.6973681881791,5.72004417577426,476913.130765082,5429087.00035571
1284,23.8755,15528,58.1355647805613,8.60351672481221,476723.38615193,5429086.93674484
1285,28.49525,13536,33.2486697199056,6.50642152778487,476851.828354178,5429086.56460149
1286,27.156,769,20.0643924373144,5.05438204850739,476897.330483901,5429086.21876445
1287,17.341,5373,24.6184219374554,5.59867380186986,476704.125154572,5429084.78539903
1288,17.843,19178,20.9263135347283,5.16180297163139,476750.518615632,5429086.10451566
1289,32.52275,34656,38.1301577808335,6.96769866839464,476778.490643663,5429084.66905338
1290,31.33,14969,35.5303827816388,6.72597118616782,476825.312848,5429085.65594485
1291,29.945,2077,31.5985613110242,6.34291240818716,476875.821709868,5429087.03049825
1292,17.269,14112,24.7155514397891,5.60970743114787,476741.522838066,5429085.28514011
1293,32.91175,90220,76.4847030010424,9.8683001792736,476803.087260315,5429086.16273061
1294,18.381,383,65.1854110653512,9.11024934391053,476908.710416183,5429085.73811794
1295,18.79825,316,5.92955628084019,2.74768002858748,476686.683056901,5429085.65565434
1296,20.13775,24767,50.2818284085952,8.00130066373032,476728.717338677,5429085.04587539
1297,17.1855,30353,42.7009624683997,7.37350351007026,476761.180350649,5429084.72906993
1298,22.6755,53201,70.1900689094909,9.45350577210645,476767.797059129,5429085.36478288
1299,31.004,46185,61.8937081573531,8.87724714065342,476812.268253051,5429086.10020751
1300,29.56125,15024,35.5053545945266,6.7236018263722,476841.133963256,5429085.18579224
1301,31.91675,26969,56.7366389358358,8.49937246674523,476865.058295215,5429085.03445003
1303,12.6815,2765,56.4112063134089,8.47496186684318,476709.984891816,5429084.25999185
1304,16.66575,369,18.3593058130355,4.8348520323835,476892.851308009,5429084.49697488
1306,16.07125,1514,27.7543661856325,5.94457370772773,476688.513480311,5429084.60611945
1307,20.96675,15092,41.8183544685598,7.29690226089968,476698.360077172,5429084.24491282
1308,33.355,2548,32.6450432493002,6.44708926606408,476877.282277645,5429083.25447079
1309,43.0215,11125,46.7425363145303,7.71456062630137,476883.837245988,5429085.19336611
1313,16.7195,11105,44.1780107224477,7.49994601710935,476715.374828346,5429083.38936917
1314,19.91275,323,24.9377390637528,5.63486606160758,476928.246395774,5429084.62360682
1316,16.692,10994,21.1185217818711,5.18545437344011,476745.543998661,5429083.6503805
1317,29.5185,1220,22.8537569052714,5.3942846641196,476897.422615965,5429082.81136167
1318,21.92575,3321,24.867205874878,5.62689167187047,476692.516374821,5429082.84749975
1319,16.91475,18131,18.9574985956424,4.91298655414741,476752.362325678,5429082.48516374
1320,29.8745,39205,53.2570311866002,8.23461948981088,476797.375507246,5429082.60041211
1321,28.84375,17414,42.6923441223335,7.37275937448095,476855.157999656,5429082.88214587
1322,16.22875,8991,12.2269732193672,3.94561349036067,476748.820424259,5429082.35587744
1323,31.261,41517,49.1853066269832,7.9135755141023,476820.415002341,5429081.96185171
1327,16.62175,21330,33.9570145001635,6.57536414830034,476758.35461843,5429081.42914274
1328,28.42375,46297,71.2358119066339,9.52366802869788,476774.407317171,5429080.98824
1329,29.0855,40409,34.3682287810952,6.6150576691814,476790.385702529,5429082.30088407
1330,31.0105,25879,40.9738623744342,7.22284859841779,476835.069648787,5429082.86615605
1331,30.3215,701,24.7294554381951,5.61128510981897,476914.258134301,5429081.62288236
1332,28.17375,222,21.9055073108757,5.2811890853947,476920.984359874,5429081.80992444
1333,16.15325,896,31.2436451570829,6.30718990800747,476687.642867475,5429080.43241709
1334,17.501,24560,39.0165405626176,7.04821979957267,476734.36529175,5429082.78090773
1335,16.4225,12146,24.7300344690448,5.61135080249412,476740.273492238,5429081.15361793
1336,29.818,16347,33.5535107493633,6.53618059349539,476845.686051293,5429080.84365524
1340,17.04125,9896,19.7747116543469,5.01776293422176,476744.510071208,5429079.98466691
1341,54.97125,26736,35.1286106879779,6.68783494709161,476814.081713838,5429080.40845154
1342,29.629,35281,58.2017512799648,8.60841282133307,476858.569088177,5429079.64766499
1343,39.4435,12349,33.190080313565,6.50068632900919,476869.492728704,5429081.21358973
1345,16.60375,943,34.4501730602351,6.62293912574027,476684.357205977,5429077.31567704
1346,16.824,18471,34.5465302197263,6.63219484101182,476735.448203014,5429077.92843097
1347,29.356,87138,61.333268532384,8.8369645751973,476786.567079726,5429079.09523411
1348,31.09375,50435,53.3483542494287,8.24167666660812,476807.826957238,5429079.30922126
1349,29.655,6785,25.7194294383517,5.72249898461634,476841.188866884,5429078.73522857
1350,41.9015,11121,38.8946199981729,7.03719889296308,476874.280501657,5429078.48158411
1352,21.47725,7047,33.1377910308074,6.49556356027668,476695.089334936,5429078.07349066
1353,17.46775,11893,21.4883538447611,5.23066170445115,476749.753294251,5429078.70621769
1354,15.86375,24972,40.4171219978016,7.17360983131829,476756.751527644,5429078.00795862
1355,30.46775,21672,35.2173316268018,6.69627503073883,476836.301760181,5429078.1895692
1356,40.1945,2200,18.2559939060739,4.8212294458631,476896.289992916,5429078.73960599
1358,21.86225,28746,67.4682735630777,9.26840190731501,476700.353758122,5429077.39973917
1359,17.966,21508,54.681781875086,8.3440402120281,476721.456646208,5429078.76992251
1360,29.6745,49505,54.4121857843129,8.32344559999425,476829.044703519,5429078.27769917
1361,37.3715,3165,40.9229359372985,7.21835856147588,476880.361753504,5429078.69404511
1362,21.53375,3349,43.2851205629995,7.42376772262172,476690.296735103,5429075.71482952
1363,17.0735,21315,41.7611459999025,7.29190938784448,476727.614720057,5429077.95201359
1364,28.745,40738,51.2919305346441,8.08126934846982,476793.843718715,5429076.93954599
1365,40.58275,14449,30.7402741237311,6.25617555942394,476869.346184033,5429076.40420509
1366,36.5385,3034,46.6889212499373,7.71013494281689,476887.454919999,5429078.91526455
1367,30.482,463,16.0637416557875,4.52249832642955,476917.934242097,5429078.5042575
1369,14.46025,593,23.5874665321317,5.48019115988003,476957.932450209,5429077.56662587
1370,36.7425,2161,23.1346371861146,5.42733221006985,476910.162119176,5429077.57187803
1371,15.1965,482,11.2469334697889,3.78418293040132,476955.696437838,5429077.23074888
1373,30.1865,36930,41.2189716265129,7.24442024375953,476823.909979147,5429076.65802173
1374,16.45125,8787,37.6995689395189,6.92824523189422,476715.468183229,5429076.67991827
1375,17.997,17925,30.5866414376069,6.24052252772124,476741.027970821,5429075.97343278
1376,31.2755,34989,49.9183739398431,7.97233013046283,476816.573844613,5429075.66829315
1377,29.526,30312,57.073654595064,8.52457822962469,476850.108895932,5429075.51247515
1378,30.85275,205,22.7431187501643,5.38121158878899,476902.540839198,5429076.36881973
1379,38.2835,631,17.8064790932694,4.76150326410164,476913.443386176,5429075.41417106
1382,38.476,1483,11.2539637493319,3.78536546196868,476895.028898379,5429075.77642926
1383,40.55125,1600,20.0065531563014,5.04709170042005,476898.911559025,5429075.62124305
1385,17.4955,12449,22.1342011549277,5.3086853553,476745.860537859,5429075.05497356
1386,15.71275,15844,29.2168531571515,6.09918460225674,476750.336640968,5429074.46551907
1387,37.16025,21221,45.4626871570945,7.60821208289675,476864.738229166,5429075.8438103
1389,18.868,441,19.3514698754298,4.96377444029726,476934.134280939,5429076.10068294
1390,10.68675,354,11.8613443745999,3.88617198686092,476939.450945718,5429074.68688799
1391,18.0385,8659,30.7857249067747,6.26079885994142,476710.656368299,5429074.20847772
1392,32.4885,57637,58.8256883775466,8.65443196798958,476804.477661186,5429074.67629242
1393,35.75275,3269,17.0892061237828,4.66461713594273,476881.397161106,5429074.43003579
1395,8.4225,365,12.8291960927309,4.04161351349022,476952.737713888,5429074.68902341
1399,18.2515,26483,42.6273500314855,7.36714515584939,476732.016247102,5429073.77543596
1400,11.443,11716,47.5067542509787,7.77736961667384,476755.794988676,5429072.6032131
1401,27.49575,26707,46.7025259055372,7.71125818670003,476835.538231782,5429072.93388732
1402,27.111,17662,40.7927135333011,7.20686450598679,476843.837906,5429073.4464196
1403,35.425,4678,33.8065751877148,6.56078260583758,476894.063622328,5429072.87750322
1406,25.857,44268,78.8595703124302,10.0203354935156,476779.933990297,5429073.12786925
1407,31.37425,43051,43.1841985312349,7.41510817707081,476797.747920887,5429074.01090787
1408,32.57925,7983,17.4866173755727,4.71854349839356,476887.930969459,5429073.52287236
1411,7.71325,342,9.02842556271935,3.39047908903035,476949.717491363,5429072.95525178
1412,17.136,15092,37.7686467838939,6.9345897237247,476716.511302418,5429072.07040771
1413,30.8785,41104,64.9742564703338,9.09548199535316,476859.052855166,5429072.16921657
1414,35.17525,6262,35.1117284372449,6.686227720494,476877.409523321,5429072.87411741
1415,22.17675,946,17.9321577809751,4.77827713817102,476680.318130679,5429072.49838778
1416,38.14675,4363,42.0378634378721,7.31602830128993,476901.064067119,5429070.68604443
1417,36.72625,1134,17.7823859693599,4.75828088871735,476907.060615158,5429072.17184251
1419,6.983,220,10.2543274066411,3.61333850597989,476952.636596736,5429071.56430097
1421,18.30225,18864,29.9074814682535,6.17084986762881,476723.132135789,5429072.2222807
1422,18.36475,16123,24.8004017205385,5.61932844705732,476728.430545398,5429071.46342519
1423,17.732,10247,21.6109050955274,5.24555611590841,476741.209624933,5429071.18355061
1424,28.77,128890,83.5112734709401,10.3116369124593,476765.858014281,5429071.08108406
1425,30.37325,42013,53.7005092500549,8.2688337720374,476812.905473651,5429071.29059296
1426,34.8935,4709,36.8166964078846,6.84663959713286,476870.911897576,5429070.9006179
1427,31.8045,2617,14.6394396867618,4.3173502894658,476886.003520867,5429071.06318801
1428,29.117,303,17.2486775619327,4.68633101330228,476917.41221462,5429070.99502798
1429,8.856,411,9.91460118757095,3.55297935573703,476939.086573451,5429071.29827109
1430,25.03125,1661,23.3775570318394,5.45575201711363,476685.194822198,5429071.57560796
1431,28.18975,45742,57.3764497477096,8.54716121032555,476827.709302426,5429070.67642978
1433,6.14275,425,14.5946052811923,4.31073411193671,476942.418893971,5429071.23219183
1438,18.085,12579,19.0968455944139,4.93100993616007,476744.594376906,5429070.60160061
1439,30.2955,4216,21.8680576854385,5.27667279747854,476865.377059535,5429070.43021765
1440,21.70275,2069,23.8705548448488,5.5129787214564,476678.664261529,5429068.37895301
1441,16.5985,18219,35.6552782790968,6.73778229712735,476735.919930091,5429070.45738408
1442,29.8055,36059,41.58362787636,7.27639467220773,476796.55545929,5429068.67802037
1443,38.06475,3767,39.0752111560432,7.05351714130978,476892.240569431,5429069.23838597
1444,35.67325,1438,14.9574639059138,4.36399295759723,476905.351407193,5429069.33757424
1446,19.2495,4113,40.2222304096504,7.15629333768649,476708.338947866,5429069.62565084
1447,18.1495,12640,17.9920915316325,4.78625557514108,476739.948166108,5429068.34074566
1448,25.628,26221,49.5005466273578,7.93889497675582,476839.883455218,5429068.86159734
1449,24.704,9118,45.6772353093256,7.62614334313267,476877.077246287,5429068.39420004
1450,32.408,430,33.8860358114471,6.56848847220167,476909.971199959,5429069.55890457
1452,24.28925,3361,20.4240861258295,5.09948567215194,476682.659054154,5429068.10201908
1453,26.10825,6385,48.2302322504111,7.83636643815133,476692.690368613,5429069.3492348
1454,16.15175,7470,14.3334663127316,4.27199439635625,476720.381917792,5429069.328887
1455,27.25625,20355,44.5831612490583,7.53425802130544,476819.47705459,5429069.3478692
1456,34.55275,857,17.256676125573,4.68741746100843,476913.393434095,5429069.60384411
1457,19.8975,582,8.19996943738079,3.23118017963916,476936.278440007,5429069.10725193
1458,17.05225,13230,23.8583033765026,5.51156378256222,476726.533492729,5429068.03317975
1459,17.6965,28463,48.8834192808717,7.88925234165287,476749.069953177,5429068.20092892
1460,31.46925,39166,41.3850108157785,7.25899664760507,476802.168626107,5429068.1095915
1461,30.90025,20373,26.738521345309,5.83477015353584,476808.472328466,5429069.20598273
1465,28.4545,20475,65.3785930001904,9.12373881624129,476698.242107987,5429068.39835632
1466,28.8215,32152,47.8830584066454,7.8081113904839,476825.163620754,5429066.38361673
1467,23.24025,19395,44.1451030629687,7.4971521877431,476849.568465489,5429068.51504033
1469,24.5045,2748,21.4500645012886,5.22599946040569,476687.400547839,5429067.01135431
1470,16.25575,10776,25.6780898126453,5.7178981612758,476721.216278209,5429065.49851598
1471,31.33275,719,25.7106504992116,5.72152225692264,476887.304059151,5429067.76043116
1473,22.9415,8608,30.181432626181,6.19904779271895,476716.043652115,5429066.54383906
